booking_id,guest_name,guest_email,room_id,check_in,check_out,nights,guests_count,amount,status
BK-2026-JJ-0041,Isabella OBrien,isabella.obrien.074@icloud.com,R-403,2026-03-27,2026-03-30,3,5,15800,Completed
BK-2026-JJ-0024,Clara Bennett,clara.bennett.024.2@icloud.com,R-304,2026-03-28,2026-04-03,6,2,31700,Completed
BK-2026-JJ-0063,Liam OBrien,liam.obrien.066@outlook.com,R-302,2026-03-31,2026-04-02,2,3,8100,Completed
BK-2026-JJ-0067,Chen Garcia,chen.garcia.067@yahoo.com,R-201,2026-04-02,2026-04-03,1,2,2700,Completed
BK-2026-JJ-0061,Lucas Tanaka,lucas.tanaka.017.2@yahoo.com,R-403,2026-04-02,2026-04-03,1,1,5000,Completed
BK-2026-JJ-0038,Maria Lee,maria.lee.031.2@outlook.com,R-201,2026-04-03,2026-04-06,3,1,8600,Completed
BK-2026-JJ-0007,Lucas Tanaka,lucas.tanaka.017.2@yahoo.com,R-105,2026-04-04,2026-04-08,4,5,21100,Completed
BK-2026-JJ-0086,Nina Patel,nina.patel.116@outlook.com,R-106,2026-04-08,2026-04-09,1,5,5000,Completed
BK-2026-JJ-0105,Priya Singh,priya.singh.005.2@gmail.com,R-201,2026-04-08,2026-04-09,1,1,2700,Completed
BK-2026-JJ-0021,Andre Garcia,andre.garcia.115@gmail.com,R-305,2026-04-08,2026-04-10,2,3,13100,Completed
BK-2026-JJ-0119,Ethan Singh,ethan.singh.045.2@gmail.com,R-402,2026-04-08,2026-04-12,4,4,26200,Completed
BK-2026-JJ-0092,Aiko Tanaka,aiko.t@gmail.com,R-304,2026-04-09,2026-04-10,1,5,5000,Completed
BK-2026-JJ-0104,Ethan Lee,ethan.lee.015.2@gmail.com,R-403,2026-04-09,2026-04-13,4,2,19900,Completed
BK-2026-JJ-0098,James Chua,james.chua.094@icloud.com,R-104,2026-04-10,2026-04-13,3,1,8600,Completed
BK-2026-JJ-0016,Lucas Garcia,lucas.garcia.107@yahoo.com,R-401,2026-04-14,2026-04-16,2,4,13100,Completed
BK-2026-JJ-0087,Lucas Singh,lucas.singh.077@yahoo.com,R-206,2026-04-16,2026-04-18,2,2,8100,Completed
BK-2026-JJ-0009,Miguel Tanaka,miguel.tanaka.009.2@icloud.com,R-301,2026-04-18,2026-04-19,1,1,4300,Completed
BK-2026-JJ-0064,Sofia Chua,sofia.chua.038.2@proton.me,R-102,2026-04-20,2026-04-21,1,2,2700,Completed
BK-2026-JJ-0036,Ethan Tanaka,ethan.tanaka.105@gmail.com,R-105,2026-04-20,2026-04-21,1,3,5000,Completed
BK-2026-JJ-0090,Priya Tanaka,priya.tanaka.065@gmail.com,R-103,2026-04-22,2026-04-26,4,2,10800,Completed
BK-2026-JJ-0033,Arjun Lee,arjun.lee.023.2@proton.me,R-105,2026-04-22,2026-04-25,3,2,14900,Completed
BK-2026-JJ-0068,Maria Singh,maria.singh.061.2@outlook.com,R-201,2026-04-22,2026-04-23,1,2,2700,Completed
BK-2026-JJ-0037,Elena Patel,elena.patel.028.2@proton.me,R-401,2026-04-22,2026-04-25,3,4,0,Cancelled
BK-2026-JJ-0042,Hannah Chua,hannah.chua.070@gmail.com,R-404,2026-04-25,2026-04-29,4,3,21100,Completed
BK-2026-JJ-0015,Mei Patel,mei.patel.052.2@yahoo.com,R-204,2026-04-26,2026-04-30,4,3,16300,Completed
BK-2026-JJ-0112,David OBrien,david.obrien.002.2@yahoo.com,R-403,2026-04-27,2026-04-29,2,2,9900,Completed
BK-2026-JJ-0113,Chen Lee,chen.lee.007.2@yahoo.com,R-205,2026-04-28,2026-04-30,2,1,8100,Completed
BK-2026-JJ-0051,David Cruz,d.cruz@outlook.com,R-201,2026-05-01,2026-05-04,3,2,0,Cancelled
BK-2026-JJ-0088,Noah Singh,noah.singh.013.2@proton.me,R-104,2026-05-03,2026-05-05,2,1,5400,Completed
BK-2026-JJ-0066,Elena Patel,elena.patel.028.2@proton.me,R-202,2026-05-05,2026-05-10,5,2,13600,Completed
BK-2026-JJ-0120,Ethan Garcia,ethan.garcia.075@gmail.com,R-104,2026-05-06,2026-05-09,3,2,8100,Completed
BK-2026-JJ-0022,David Cruz,d.cruz@outlook.com,R-205,2026-05-08,2026-05-09,1,1,4300,Completed
BK-2026-JJ-0013,Oscar Tanaka,oscar.tanaka.057.2@yahoo.com,R-206,2026-05-08,2026-05-09,1,1,4300,Completed
BK-2026-JJ-0008,Chen Garcia,chen.garcia.067@yahoo.com,R-402,2026-05-08,2026-05-09,1,3,7000,Completed
BK-2026-JJ-0118,Samir Lee,samir.lee.119@icloud.com,R-403,2026-05-09,2026-05-11,2,5,10600,Completed
BK-2026-JJ-0002,Elena Patel,elena.patel.028.2@proton.me,R-402,2026-05-10,2026-05-11,1,3,6600,Completed
BK-2026-JJ-0065,Oscar Singh,oscar.singh.117@yahoo.com,R-205,2026-05-11,2026-05-15,4,3,16300,Completed
BK-2026-JJ-0094,Ethan Tanaka,ethan.tanaka.105@gmail.com,R-206,2026-05-11,2026-05-13,2,3,8100,Completed
BK-2026-JJ-0076,Aiko Lee,aiko.lee.063@proton.me,R-303,2026-05-12,2026-05-15,3,5,14900,Completed
BK-2026-JJ-0056,Oscar Tanaka,oscar.tanaka.057.2@yahoo.com,R-304,2026-05-12,2026-05-17,5,5,24900,Completed
BK-2026-JJ-0030,Nina OBrien,nina.obrien.026.2@outlook.com,R-106,2026-05-14,2026-05-17,3,5,14900,Completed
BK-2026-JJ-0032,Daniel Singh,daniel.singh.021.2@outlook.com,R-104,2026-05-15,2026-05-19,4,1,11500,Completed
BK-2026-JJ-0062,Julia Patel,julia.patel.060.2@gmail.com,R-202,2026-05-16,2026-05-18,2,1,5800,Completed
BK-2026-JJ-0075,Priya Singh,priya.singh.005.2@gmail.com,R-206,2026-05-16,2026-05-19,3,3,0,Cancelled
BK-2026-JJ-0012,Maria Lee,maria.lee.031.2@outlook.com,R-304,2026-05-21,2026-05-23,2,5,9900,Completed
BK-2026-JJ-0034,Andre Singh,andre.singh.085@gmail.com,R-201,2026-05-22,2026-05-24,2,2,5800,Completed
BK-2026-JJ-0045,Hannah Chua,hannah.chua.070@gmail.com,R-306,2026-05-24,2026-05-29,5,2,32800,Completed
BK-2026-JJ-0108,Noah Tanaka,noah.tanaka.073@proton.me,R-404,2026-05-24,2026-05-27,3,4,14900,Completed
BK-2026-JJ-0093,Liam Bennett,liam.bennett.096@outlook.com,R-305,2026-05-25,2026-05-28,3,4,19700,Completed
BK-2026-JJ-0081,James Patel,james.patel.004.2@icloud.com,R-102,2026-05-27,2026-05-31,4,2,10800,Completed
BK-2026-JJ-0047,Miguel Garcia,miguel.garcia.099@icloud.com,R-401,2026-05-29,2026-06-01,3,2,20900,Completed
BK-2026-JJ-0059,David Chua,david.chua.062@yahoo.com,R-301,2026-05-30,2026-06-01,2,1,8600,Completed
BK-2026-JJ-0055,Amara Bennett,amara.bennett.072@yahoo.com,R-302,2026-05-30,2026-06-03,4,2,17300,Completed
BK-2026-JJ-0100,Maria Lee,maria.lee.031.2@outlook.com,R-202,2026-05-31,2026-06-04,4,2,10800,Completed
BK-2026-JJ-0097,James Patel,james.patel.004.2@icloud.com,R-104,2026-06-01,2026-06-04,3,1,7200,Completed
BK-2026-JJ-0027,Mei Patel,mei.patel.052.2@yahoo.com,R-302,2026-06-04,2026-06-05,1,2,3600,Completed
BK-2026-JJ-0073,Liam Bennett,liam.bennett.096@outlook.com,R-303,2026-06-04,2026-06-05,1,4,4400,Completed
